zip_code,neighborhood,property_type,room_type,accommodates,bedrooms,beds,minimum_nights,rating,price,longitude,latitude,total_reviews,availability_365
78703,Clarksville,Private room in condo,Private room,3,1,1,1,5.0,100,-97.76266,30.27569,13,191
78751,Hyde Park,Entire home,Entire home/apt,5,2,2,2,4.72,278,-97.71292,30.31008,29,179
78759,Mesa Park,Entire home,Entire home/apt,8,3,3,60,4.4,186,-97.73298,30.41146,6,74
78749,Circle C,Private room in rental unit,Private room,1,1,1,7,4.93,25,-97.82863,30.22984,0,0
78754,Pioneer Hill,Entire guest suite,Entire home/apt,2,1,1,1,4.95,58,-97.64828,30.33403,109,0
78744,McKinney,Private room in home,Private room,2,1,1,1,4.79,50,-97.70194,30.20081,24,0
78744,McKinney,Private room in home,Private room,2,1,1,1,4.52,45,-97.70075,30.20246,29,0
78702,Holly,Entire home,Entire home/apt,8,4,4,4,5.0,810,-97.71401,30.25391,4,44
78702,Holly,Entire home,Entire home/apt,4,2,2,3,5.0,250,-97.71428,30.25411,7,0
78702,East Cesar Chavez,Entire home,Entire home/apt,10,6,10,3,4.95,943,-97.7299,30.25825,44,2
78722,Cherrywood,Entire home,Entire home/apt,3,2,2,5,4.93,154,-97.71766,30.28944,0,212
78723,Old East Dallas,Entire rental unit,Entire home/apt,6,2,2,1,5.0,93,-97.701645,30.299776,2,358
78751,Old East Dallas,Entire rental unit,Entire home/apt,6,2,2,1,5.0,93,-97.71702,30.305174,2,362
78756,Old East Dallas,Entire rental unit,Entire home/apt,4,1,1,30,5.0,85,-97.727165,30.326176,2,361
78756,Old East Dallas,Entire rental unit,Entire home/apt,2,1,1,1,5.0,85,-97.727394,30.326073,7,361
78756,Old East Dallas,Entire rental unit,Entire home/apt,4,1,1,1,5.0,73,-97.7287,30.32614,2,362
78751,Old East Dallas,Entire rental unit,Entire home/apt,2,1,1,1,5.0,73,-97.72747,30.324165,3,362
78756,Old East Dallas,Entire rental unit,Entire home/apt,4,1,1,30,5.0,70,-97.72921,30.324686,1,362
78723,Old East Dallas,Entire rental unit,Entire home/apt,6,2,2,1,5.0,108,-97.70226,30.301126,1,357
78723,Old East Dallas,Entire rental unit,Entire home/apt,6,2,2,1,4.93,108,-97.70366,30.301216,0,357
78722,Cherrywood,Entire guesthouse,Entire home/apt,5,2,2,2,5.0,178,-97.71911,30.28888,69,120
78701,Downtown Austin,Entire condo,Entire home/apt,4,2,2,3,5.0,377,-97.73698,30.26587,1,249
78701,Downtown Austin,Private room in rental unit,Private room,1,1,1,2,4.93,225,-97.73673,30.26467,0,128
78724,Pleasant Valley,Entire home,Entire home/apt,2,1,1,2,4.93,155,-97.58175,30.26162,0,27
78704,Bouldin Creek,Entire home,Entire home/apt,4,2,2,15,5.0,375,-97.75912,30.24495,1,358
78751,Hyde Park,Entire rental unit,Entire home/apt,6,2,3,2,4.8,140,-97.72599,30.31009,290,69
78751,Hyde Park,Tiny home,Entire home/apt,2,1,1,2,4.86,116,-97.72526,30.30888,57,82
78704,Barton Hills,Entire rental unit,Entire home/apt,2,1,1,30,4.93,70,-97.776764,30.260855,0,255
78734,Lakeway,Entire home,Entire home/apt,8,3,3,2,5.0,349,-97.99851,30.36911,17,0
78744,McKinney,Entire home,Entire home/apt,10,3,10,2,4.88,368,-97.72837,30.19737,17,124
78744,McKinney,Entire townhouse,Entire home/apt,16,5,14,2,4.89,300,-97.75044,30.1921,141,310
78744,McKinney,Entire townhouse,Entire home/apt,3,1,2,4,5.0,214,-97.72837,30.19737,1,0
78744,McKinney,Entire guest suite,Entire home/apt,2,1,2,7,5.0,143,-97.75017,30.19399,5,1
78747,Onion Creek,Private room in rental unit,Private room,3,1,1,1,4.41,30,-97.79169,30.14454,27,0
78704,Dawson,Entire home,Entire home/apt,6,4,4,3,5.0,1000,-97.761215,30.23038,1,364
78704,Dawson,Entire guesthouse,Entire home/apt,4,2,2,2,4.91,214,-97.76257,30.23372,56,207
78721,Johnston Terrace,Entire vacation home,Entire home/apt,6,3,4,2,4.36,241,-97.68975,30.25696,11,142
78703,Tarrytown,Entire home,Entire home/apt,9,5,4,4,5.0,1795,-97.77318,30.30215,1,0
78704,Dawson,Entire home,Entire home/apt,6,3,3,2,4.4,286,-97.76876,30.22685,5,170
78702,Govalle,Entire home,Entire home/apt,4,2,2,1,5.0,327,-97.69728,30.25832,6,343
78704,Zilker,Entire rental unit,Entire home/apt,3,1,1,1,4.93,125,-97.77387,30.24868,0,0
78704,Dawson,Entire townhouse,Entire home/apt,10,4,4,2,5.0,719,-97.75786,30.23469,109,52
78758,Gracywoods,Private room in home,Private room,2,1,1,1,4.93,175,-97.7023,30.38949,0,0
78704,Bouldin Creek,Entire condo,Entire home/apt,2,1,1,90,4.93,98,-97.75106,30.24372,0,0
78749,Oak Hill,Entire rental unit,Entire home/apt,10,3,1,1,0.0,80,-97.83777,30.23434,1,0
78727,Northwood,Entire home,Entire home/apt,10,3,4,1,4.83,208,-97.7117,30.429266,6,37
78704,South Congress,Entire rental unit,Entire home/apt,3,1,1,1,4.75,264,-97.74648,30.2548,8,85
78703,Clarksville,Entire home,Entire home/apt,4,2,2,3,5.0,250,-97.76026,30.27883,7,0
78745,South Austin,Entire home,Entire home/apt,6,2,2,1,4.29,350,-97.81349,30.20206,7,0
78727,Arrowwood,Entire rental unit,Entire home/apt,4,2,2,5,2.5,139,-97.74582,30.434649,2,365
78702,Holly,Entire home,Entire home/apt,6,3,3,2,5.0,590,-97.72561,30.25455,12,10
78702,Holly,Entire home,Entire home/apt,6,2,3,2,4.91,503,-97.72379,30.25489,67,0
78705,University of Texas at Austin,Private room in home,Private room,2,2,2,1,4.25,29,-97.74588,30.29553,9,0
78705,Central Austin,Entire rental unit,Entire home/apt,4,2,1,14,4.7,98,-97.74449,30.28773,10,266
78749,Circle C,Private room in home,Private room,2,1,1,31,4.86,85,-97.85924,30.21687,7,0
78749,Circle C,Entire home,Entire home/apt,4,2,2,31,5.0,200,-97.85934,30.21741,5,0
78749,Circle C,Private room in home,Private room,4,2,2,31,4.89,150,-97.85754,30.21567,9,0
78723,Mueller,Entire townhouse,Entire home/apt,2,1,1,2,5.0,140,-97.70021,30.29795,6,0
78722,Upper Boggy Creek,Entire rental unit,Entire home/apt,3,1,1,2,5.0,88,-97.71729,30.28574,2,0
78741,East Riverside - Oltorf,Entire home,Entire home/apt,6,3,3,2,5.0,266,-97.73829,30.21898,17,84
78734,Lakeway,Entire home,Entire home/apt,8,3,3,30,4.93,199,-97.97142,30.364948,0,364
78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,6,2,3,2,4.84,257,-97.70672,30.22629,63,128
78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,6,2,2,2,4.81,217,-97.72489,30.24131,21,136
78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,6,2,2,2,4.81,171,-97.72462,30.24174,62,138
78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,6,2,2,2,4.86,164,-97.72486,30.24016,29,137
78704,Travis Heights,Entire home,Entire home/apt,6,3,4,3,4.93,1200,-97.74371,30.24336,0,87
78722,"Cherrywood, Delwood",Entire home,Entire home/apt,4,2,2,2,5.0,340,-97.712074,30.284437,5,10
78745,South Austin,Entire home,Entire home/apt,6,3,4,2,4.8,207,-97.81383,30.200548,45,345
78759,The Meadow,Entire home,Entire home/apt,5,2,2,28,5.0,274,-97.75397,30.38779,1,191
78759,The Meadow,Entire home,Entire home/apt,8,2,4,1,4.95,252,-97.75565,30.38739,38,172
78705,University of Texas at Austin,Private room in home,Private room,3,1,1,1,0.0,29,-97.74595,30.29411,1,0
78744,McKinney,Private room in home,Private room,6,2,2,1,5.0,93,-97.6947,30.17691,8,0
78704,Greater South River City,Entire condo,Entire home/apt,2,1,1,30,5.0,94,-97.75266,30.23897,6,338
78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,3,1,1,3,4.74,72,-97.72012,30.23171,34,0
78723,Mueller,Entire rental unit,Entire home/apt,2,1,1,1,5.0,200,-97.70783,30.3004,1,0
78704,Barton Hills,Entire home,Entire home/apt,8,4,6,4,5.0,995,-97.78772,30.25125,8,0
78757,Highland,Entire rental unit,Entire home/apt,4,1,2,1,4.88,142,-97.71854,30.33835,16,351
78745,South Austin,Entire home,Entire home/apt,6,3,3,2,4.93,160,-97.78601,30.20618,0,115
78702,Rosewood,Entire home,Entire home/apt,10,4,7,3,5.0,1104,-97.70527,30.27645,12,16
78703,Clarksville,Entire guesthouse,Entire home/apt,3,1,2,2,4.99,248,-97.75551,30.28055,69,73
78745,South Austin,Entire home,Entire home/apt,5,2,2,3,5.0,99,-97.79986,30.19847,1,234
78745,South Austin,Private room in home,Private room,2,1,1,2,5.0,84,-97.80046,30.19764,1,268
78701,Downtown Austin,Entire place,Entire home/apt,2,1,2,3,4.93,42,-97.74723,30.28299,0,0
78741,East Riverside,Entire rental unit,Entire home/apt,4,1,1,2,4.79,65,-97.73297,30.23805,29,0
78741,East Riverside,Entire rental unit,Entire home/apt,6,2,2,2,4.93,45,-97.73239,30.23822,82,0
78734,Lakeway,Entire home,Entire home/apt,14,3,12,3,5.0,399,-97.93594,30.41108,124,257
78734,Lakeway,Entire cottage,Entire home/apt,6,2,2,3,5.0,204,-97.92867,30.41613,205,348
78734,Lakeway,Entire villa,Entire home/apt,16,4,14,3,4.99,1324,-97.94286,30.41542,283,249
78704,South Lamar,Entire condo,Entire home/apt,4,2,2,2,5.0,199,-97.7794,30.23399,30,96
78745,South Austin,Private room in home,Private room,2,1,1,1,5.0,41,-97.76602,30.21311,8,0
78745,South Austin,Private room in home,Private room,2,1,1,1,4.93,24,-97.76402,30.21285,15,0
78745,South Austin,Entire home,Entire home/apt,7,2,2,1,4.8,178,-97.7638,30.21106,20,6
78703,Clarksville,Private room in townhouse,Private room,2,1,1,1,4.75,53,-97.75238,30.27914,17,0
78704,Greater South River City,Entire rental unit,Entire home/apt,5,3,4,1,4.72,210,-97.76091,30.22578,32,132
78704,Greater South River City,Entire rental unit,Entire home/apt,6,3,4,1,5.0,117,-97.75271,30.22383,5,286
78703,Old Enfield,Private room in home,Private room,1,1,1,1,5.0,45,-97.75373,30.29004,9,0
78705,University of Texas at Austin,Entire condo,Entire home/apt,3,1,1,2,4.83,89,-97.7462,30.29039,7,0
78701,East Riverside - Oltorf,Entire condo,Entire home/apt,6,1,2,2,4.99,185,-97.73883,30.256454,67,162
78741,East Riverside - Oltorf,Entire condo,Entire home/apt,4,2,2,2,4.94,148,-97.73076,30.2399,108,254
78702,Blackshear-Prospect Hill,Entire home,Entire home/apt,5,2,2,1,4.93,343,-97.71635,30.26198,27,55
78745,South Austin,Entire home,Entire home/apt,3,2,2,1,4.97,161,-97.78287,30.2185,70,126
78723,Mueller,Entire condo,Entire home/apt,4,2,2,2,5.0,292,-97.69983,30.29878,1,0
78703,Clarksville,Entire home,Entire home/apt,8,2,2,1,5.0,571,-97.76235,30.28335,1,240
78758,Downtown Austin,Entire home,Entire home/apt,6,3,4,4,4.96,181,-97.7124,30.35939,81,178
78757,Brentwood,Entire home,Entire home/apt,4,2,3,3,4.88,425,-97.73477,30.33451,8,0
78751,Hancock,Entire rental unit,Entire home/apt,2,1,1,3,4.94,94,-97.71804,30.30858,67,175
78745,Cherry Creek,Entire condo,Entire home/apt,4,1,2,28,4.89,99,-97.8178,30.20874,28,327
78704,Bouldin Creek,Entire guest suite,Entire home/apt,3,1,2,2,5.0,194,-97.7623,30.24778,27,38
78744,Crossing At Onion Creek,Private room in home,Private room,2,1,1,1,5.0,155,-97.78199,30.15964,3,365
78704,South Congress,Entire home,Entire home/apt,6,2,2,2,4.91,296,-97.74847,30.25012,172,53
78704,South Congress,Entire bungalow,Entire home/apt,5,2,2,1,4.87,273,-97.74972,30.24939,201,70
78704,South Congress,Entire bungalow,Entire home/apt,5,2,2,2,4.9,265,-97.74774,30.24956,230,59
78704,South Congress,Entire home,Entire home/apt,4,2,2,1,4.87,258,-97.74973,30.24831,47,24
78704,South Congress,Entire home,Entire home/apt,2,1,1,1,4.85,142,-97.74959,30.24824,47,63
78745,East Congress,Entire rental unit,Entire home/apt,4,1,1,1,5.0,50,-97.77605,30.19183,3,0
78705,University of Texas at Autin,Entire rental unit,Entire home/apt,4,1,1,1,4.67,230,-97.73826,30.30052,3,0
78705,University of Texas at Autin,Shared room in rental unit,Shared room,4,1,1,1,5.0,20,-97.73702,30.30138,3,0
78731,Green Trails Estates,Entire home,Entire home/apt,10,4,5,3,4.9,390,-97.75316,30.36309,10,71
78741,Green Trails Estates,Entire condo,Entire home/apt,4,2,2,2,5.0,192,-97.72849,30.244606,1,147
78744,Crossing At Onion Creek,Entire home,Entire home/apt,6,3,3,3,5.0,279,-97.77868,30.158724,2,267
78723,MLK,Entire home,Entire home/apt,3,2,2,3,5.0,214,-97.69916,30.28482,3,36
78734,Lakeway,Entire home,Entire home/apt,4,3,4,180,5.0,615,-97.97601,30.37997,1,83
78717,Avery Ranch,Private room in home,Private room,2,1,1,1,5.0,25,-97.76919,30.4781,11,0
78717,Avery Ranch,Private room in home,Private room,2,1,1,1,5.0,25,-97.76913,30.47804,2,0
78728,Wells Branch,Private room in home,Private room,1,1,1,1,5.0,35,-97.67178,30.44736,2,0
78728,Wells Branch,Private room in home,Private room,1,1,1,1,4.6,34,-97.67063,30.44792,5,0
78703,Tarrytown,Entire guesthouse,Entire home/apt,2,1,2,2,5.0,108,-97.77189,30.30479,45,0
78752,Highland,Private room in home,Private room,2,1,1,1,4.97,49,-97.72012,30.32506,70,0
78732,Steiner Ranch,Entire guest suite,Entire home/apt,4,1,2,2,4.91,133,-97.9274,30.33231,267,76
78746,West Lake Hills,Shared room in rental unit,Shared room,2,1,1,1,5.0,85,-97.78645,30.25816,1,0
78745,Cherry Creek,Entire home,Entire home/apt,4,3,2,90,4.93,271,-97.82626,30.19612,0,90
78741,Montopolis,Private room in rental unit,Private room,2,1,1,1,4.75,40,-97.73278,30.23397,4,0
78704,Bouldin Creek,Entire home,Entire home/apt,4,2,2,3,4.93,596,-97.75582,30.251438,0,0
78702,Holly,Entire home,Entire home/apt,6,3,3,2,5.0,340,-97.719154,30.258486,2,281
78702,Holly,Entire home,Entire home/apt,6,3,4,2,5.0,248,-97.719826,30.257208,10,215
78701,Downtown Austin,Treehouse,Entire home/apt,2,1,1,1,4.93,154,-97.74762,30.282476,0,65
78721,Johnston Terrace,Entire home,Entire home/apt,6,2,3,2,4.95,280,-97.68616,30.26112,22,152
78744,McKinney,Entire home,Entire home/apt,2,1,1,14,5.0,78,-97.71649,30.143,1,326
78748,Shady Hollow,Private room in home,Private room,4,2,3,2,4.93,260,-97.82009,30.16776,0,0
78749,Oak Hill,Entire rental unit,Entire home/apt,3,1,2,14,5.0,139,-97.8378,30.23039,4,0
78745,South Austin,Entire bungalow,Entire home/apt,8,3,5,2,4.97,229,-97.78009,30.22463,91,158
78702,East Cesar Chavez,Entire home,Entire home/apt,6,3,3,28,5.0,271,-97.70953,30.263403,3,257
78738,Lake Pointe,Entire condo,Entire home/apt,8,3,4,2,5.0,179,-97.99811,30.35085,6,308
78703,Clarksville,Entire home,Entire home/apt,5,2,3,3,4.93,400,-97.76191,30.28233,0,0
78737,Barton Creek,Entire guesthouse,Entire home/apt,4,1,1,1,5.0,150,-97.96755,30.20362,6,363
78727,Scofield Ridge,Entire rental unit,Entire home/apt,2,1,1,1,4.93,100,-97.69563,30.42943,0,0
78758,Gracywoods,Entire home,Entire home/apt,6,3,3,2,5.0,402,-97.68632,30.38809,5,41
78704,Zilker,Entire home,Entire home/apt,4,3,3,2,5.0,549,-97.7685,30.25675,24,0
78745,Cherry Creek,Entire condo,Entire home/apt,2,1,1,2,4.88,132,-97.7881,30.21078,24,297
78737,Barton Creek,Entire guesthouse,Entire home/apt,6,2,3,2,4.96,157,-97.9822,30.2325,67,143
78729,Los Indios,Entire home,Entire home/apt,7,3,4,2,5.0,145,-97.76746,30.43832,5,325
78758,Gracywoods,Entire home,Entire home/apt,6,3,3,3,5.0,285,-97.69458,30.39261,17,254
78725,Hornsby Bend,Private room in home,Private room,2,1,1,2,5.0,48,-97.57861,30.24047,1,0
78701,Rainey Street Historic District,Entire condo,Entire home/apt,6,2,3,1,4.94,314,-97.73813,30.25744,16,0
78734,La Hacienda Estates,Entire cottage,Entire home/apt,8,3,5,1,5.0,242,-97.92642,30.41766,5,33
78749,Circle C,Private room in townhouse,Private room,2,1,1,2,4.93,150,-97.83687,30.20429,0,0
78745,South Austin,Entire guesthouse,Entire home/apt,2,1,1,1,4.93,1000,-97.77849,30.22463,0,90
78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,1,1,7,4.93,130,-97.730095,30.23417,0,310
78702,Central East Austin,Entire home,Entire home/apt,4,3,3,30,5.0,160,-97.72954,30.27294,1,0
78758,North Burnet,Entire rental unit,Entire home/apt,3,1,1,14,1.0,59,-97.72423,30.40416,1,289
78701,Downtown Austin,Private room in resort,Private room,4,1,2,2,4.8,354,-97.74796,30.27073,10,331
78701,Downtown Austin,Private room in resort,Private room,4,1,2,2,5.0,350,-97.748405,30.272041,1,335
78702,East Cesar Chavez,Entire rental unit,Entire home/apt,2,1,1,1,4.93,100,-97.7242,30.26174,0,0
78705,Central Austin,Entire home,Entire home/apt,6,3,3,2,4.94,336,-97.72158,30.29473,16,168
78733,Austin_Hills_Lake_Estates,Entire home,Entire home/apt,8,4,5,2,4.93,210,-97.85965,30.34524,15,338
78741,East Riverside - Oltorf,Private room in condo,Private room,2,1,1,1,5.0,74,-97.72427,30.243563,31,93
78750,Anderson Mill,Private room in home,Private room,2,1,1,3,4.96,39,-97.80729,30.46013,146,0
78721,MLK 183,Private room in home,Private room,2,1,1,1,4.93,100,-97.689476,30.271849,0,363
78753,Heritage Hills,Entire home,Entire home/apt,6,3,3,3,5.0,233,-97.69387,30.344465,3,193
78741,East Riverside - Oltorf,Entire guesthouse,Entire home/apt,6,2,2,2,5.0,338,-97.73542,30.22299,92,210
78721,MLK 183,Entire townhouse,Entire home/apt,3,2,2,2,5.0,250,-97.68122,30.27845,1,75
78704,Travis Heights,Private room in rental unit,Private room,1,1,1,1,4.99,38,-97.74072,30.23628,76,0
78702,Chestnut,Entire home,Entire home/apt,10,4,5,2,4.97,668,-97.70756,30.27592,39,352
78744,McKinney,Private room in home,Private room,2,1,1,30,4.93,30,-97.75232,30.15932,72,0
78747,Onion Creek,Private room in home,Private room,2,1,1,28,4.91,28,-97.74861,30.15738,45,0
78745,South Austin,Entire guest suite,Entire home/apt,4,1,3,2,4.86,109,-97.80051,30.195004,14,75
78702,Central East Austin,Entire home,Entire home/apt,7,4,4,4,4.93,450,-97.72722,30.26877,0,0
78702,East Downtown,Private room in home,Private room,2,1,1,2,4.93,150,-97.72602,30.25206,0,0
78702,East Downtown,Private room in home,Private room,2,1,1,1,4.93,103,-97.72825,30.25138,0,0
78701,Rainey Street Historic District,Entire condo,Entire home/apt,4,1,2,2,4.94,185,-97.73883,30.256454,65,115
78703,East Downtown,Entire home,Entire home/apt,16,6,7,3,4.63,944,-97.75229,30.27835,27,227
78704,East Downtown,Entire home,Entire home/apt,14,5,7,3,4.66,926,-97.74623,30.23657,50,224
78741,East Downtown,Entire home,Entire home/apt,12,5,5,2,4.8,888,-97.73792,30.22324,40,314
78702,East Downtown,Entire home,Entire home/apt,11,4,6,2,4.85,856,-97.7237,30.27322,39,234
78741,East Downtown,Entire home,Entire home/apt,12,4,7,3,4.95,839,-97.73335,30.24008,19,221
78734,East Downtown,Entire home,Entire home/apt,12,4,8,2,5.0,808,-97.91417,30.36753,7,304
78734,East Downtown,Entire home,Entire home/apt,16,5,13,3,4.8,769,-97.93592,30.42534,20,211
78703,East Downtown,Entire home,Entire home/apt,11,5,6,2,5.0,745,-97.75019,30.305067,2,61
78703,East Downtown,Entire bungalow,Entire home/apt,9,4,5,2,5.0,721,-97.76128,30.29405,2,114
78704,East Downtown,Entire home,Entire home/apt,12,5,6,2,4.95,698,-97.76072,30.24862,40,249
78733,East Downtown,Entire home,Entire home/apt,14,5,7,2,4.67,674,-97.8774,30.33105,52,245
78704,East Downtown,Entire home,Entire home/apt,8,3,5,2,4.91,655,-97.74919,30.24928,44,236
78704,East Downtown,Entire home,Entire home/apt,16,5,9,2,4.32,648,-97.77383,30.2608,31,246
78733,East Downtown,Entire home,Entire home/apt,14,5,6,2,4.68,621,-97.87636,30.33123,28,249
78704,East Downtown,Entire home,Entire home/apt,16,5,7,2,4.61,585,-97.78305,30.25093,49,248
78703,East Downtown,Entire townhouse,Entire home/apt,16,6,8,2,4.82,584,-97.77072,30.27832,65,341
78704,East Downtown,Entire townhouse,Entire home/apt,7,3,4,2,4.9,570,-97.77681,30.25941,30,174
78701,East Downtown,Entire condo,Entire home/apt,6,2,3,2,4.75,523,-97.74158,30.26514,71,343
78702,East Downtown,Entire home,Entire home/apt,12,5,8,2,4.51,515,-97.71583,30.27497,39,254
78733,East Downtown,Entire home,Entire home/apt,11,5,6,3,4.67,515,-97.87161,30.34714,15,255
78702,East Downtown,Entire home,Entire home/apt,11,4,7,2,5.0,491,-97.70006,30.26072,4,243
78702,East Downtown,Entire home,Entire home/apt,12,5,7,2,4.82,486,-97.71382,30.25496,60,342
78722,East Downtown,Entire home,Entire home/apt,8,4,5,2,4.72,474,-97.72304,30.28756,92,234
78702,East Downtown,Entire home,Entire home/apt,10,4,5,2,5.0,472,-97.71317,30.26035,8,256
78733,East Downtown,Entire home,Entire home/apt,8,3,3,2,4.68,468,-97.87372,30.33635,40,215
78702,East Downtown,Entire home,Entire home/apt,12,4,7,2,4.8,440,-97.7267,30.27346,80,353
78702,East Downtown,Entire home,Entire home/apt,9,3,5,2,4.87,440,-97.71397,30.26737,31,240
78702,East Downtown,Entire home,Entire home/apt,15,4,6,2,4.8,426,-97.71597,30.27732,46,237
78741,East Downtown,Entire home,Entire home/apt,10,4,5,2,4.67,411,-97.73385,30.23717,33,350
78734,East Downtown,Entire home,Entire home/apt,9,4,5,2,4.67,391,-97.91549,30.37766,6,171
78741,East Downtown,Entire home,Entire home/apt,11,4,6,2,4.85,342,-97.70017,30.22057,13,244
78702,East Downtown,Entire condo,Entire home/apt,9,2,5,2,4.94,329,-97.73397,30.26493,63,319
78741,East Downtown,Entire vacation home,Entire home/apt,14,7,7,3,5.0,1027,-97.7329,30.24183,4,212
78741,East Downtown,Entire home,Entire home/apt,14,5,7,3,5.0,1027,-97.73937,30.23228,1,216
78758,North Burnet,Entire rental unit,Entire home/apt,5,2,2,2,5.0,215,-97.72383,30.400604,5,123
78723,Mueller,Shared room in home,Shared room,3,1,2,1,5.0,85,-97.70975,30.3039,1,0
78722,Upper Boggy Creek,Private room in home,Private room,1,1,1,30,5.0,38,-97.72069,30.28702,2,162
78722,Upper Boggy Creek,Tiny home,Entire home/apt,2,1,1,2,4.94,110,-97.72147,30.2864,384,118
78753,Copperfield,Entire home,Entire home/apt,6,3,3,3,5.0,281,-97.65746,30.38074,4,257
78704,Galindo,Entire home,Entire home/apt,8,3,6,1,5.0,313,-97.76995,30.231686,2,157
78702,East Downtown,Entire home,Entire home/apt,6,2,2,3,5.0,299,-97.71247,30.263,57,27
78741,East Riverside - Oltorf,Entire condo,Entire home/apt,4,1,1,3,4.93,260,-97.71048,30.23442,0,87
78702,East Downtown,Private room in home,Private room,3,2,2,2,4.76,140,-97.71498,30.26308,96,130
78748,Shady Hollow,Private room in home,Private room,1,1,1,2,4.85,50,-97.81353,30.18457,34,87
78727,Northwood,Entire home,Entire home/apt,4,3,2,30,4.93,114,-97.7187,30.4329,0,258
78731,Northwest Hills,Entire rental unit,Entire home/apt,4,1,3,5,4.3,65,-97.75531,30.35041,10,0
78752,St. Johns,Entire home,Entire home/apt,7,2,6,4,4.93,253,-97.69649,30.337196,0,364
78751,North Loop,Entire rental unit,Entire home/apt,6,1,3,1,4.67,100,-97.71525,30.31799,3,323
78723,Pecan Springs Springdale,Entire home,Entire home/apt,8,2,3,1,4.75,214,-97.67258,30.30756,56,73
78758,Pecan Spings,Entire home,Entire home/apt,12,4,9,1,5.0,271,-97.69588,30.39899,25,274
78723,Pecan Spings,Entire home,Entire home/apt,12,4,5,1,4.88,241,-97.67826,30.2983,262,253
78703,West Austin,Entire bungalow,Entire home/apt,5,2,2,2,4.99,233,-97.77002,30.27901,78,145
78703,West Austin,Entire guesthouse,Entire home/apt,2,1,1,2,4.97,106,-97.77148,30.27951,213,304
78705,West Campus,Private room in rental unit,Private room,2,1,1,1,4.75,19,-97.75025,30.2912,4,0
78702,Midtown,Entire home,Entire home/apt,12,4,8,1,5.0,554,-97.706024,30.273958,4,324
78702,Midtown,Entire townhouse,Entire home/apt,6,3,3,1,5.0,354,-97.727615,30.259073,10,69
78704,Midtown,Entire condo,Entire home/apt,4,2,3,1,5.0,232,-97.76324,30.22993,18,69
78703,Midtown,Entire condo,Entire home/apt,5,2,3,1,4.92,227,-97.75128,30.27637,52,151
78734,Midtown,Entire home,Entire home/apt,6,3,4,2,4.9,151,-97.92658,30.37699,40,169
78701,Downtown Austin,Private room in resort,Private room,6,2,3,3,4.93,550,-97.74794,30.27276,0,2
78748,Double Creek Village,Entire rental unit,Entire home/apt,2,1,1,2,4.93,150,-97.800316,30.13856,0,5
78758,North Burnet,Entire rental unit,Entire home/apt,4,1,1,1,5.0,99,-97.72271,30.399382,1,196
78727,North Austin,Entire home,Entire home/apt,12,3,7,2,4.93,292,-97.73796,30.41956,132,118
78745,Cherry Creek,Entire rental unit,Entire home/apt,2,1,1,1,4.93,489,-97.77285,30.21115,0,0
78703,Old West Austin,Entire home,Entire home/apt,8,3,5,2,5.0,1100,-97.75798,30.29729,2,344
78702,East Downtown,Entire bungalow,Entire home/apt,5,2,3,7,5.0,80,-97.73144,30.25791,2,0
78704,Greater South River City,Private room in rental unit,Private room,2,1,1,2,4.71,80,-97.7368,30.24166,42,0
78757,Wooten,Entire guesthouse,Entire home/apt,2,1,1,3,4.96,152,-97.7216,30.35813,104,4
78704,South Congress,Entire condo,Entire home/apt,2,1,1,90,4.33,120,-97.75129,30.24368,3,354
78702,East Cesar Chavez,Entire bungalow,Entire home/apt,5,2,2,2,5.0,765,-97.72883,30.26018,6,7
78745,Cherry Creek,Entire rental unit,Entire home/apt,4,1,1,3,0.0,100,-97.80438,30.20359,1,0
78701,Downtown Austin,Entire condo,Entire home/apt,3,1,1,1,4.8,154,-97.74421,30.2795,260,63
78701,Downtown Austin,Entire condo,Entire home/apt,3,1,1,1,4.83,151,-97.74458,30.28064,379,61
78701,Downtown Austin,Entire condo,Entire home/apt,3,1,1,1,4.87,137,-97.74494,30.27967,171,72
78759,Mesa Park,Entire home,Entire home/apt,5,3,3,2,5.0,241,-97.7378,30.41115,36,344
78702,East Downtown,Entire home,Entire home/apt,6,2,4,3,4.95,275,-97.7368,30.25814,341,105
78749,Oak Hill,Private room in rental unit,Private room,2,1,1,1,4.93,60,-97.83735,30.2337,0,0
78747,Bradshaw Crossing,Private room in home,Private room,1,1,1,2,4.94,50,-97.76923,30.13527,17,160
78747,Bradshaw Crossing,Entire home,Entire home/apt,3,2,2,1,5.0,104,-97.76896,30.13658,4,36
78732,Steiner Ranch Neighborhood Association,Private room in home,Private room,1,1,1,15,4.83,38,-97.89022,30.37327,6,340
78733,Rob Roy,Entire home,Entire home/apt,5,3,3,3,4.92,219,-97.87089,30.33506,76,127
78723,University Hills,Private room in home,Private room,2,1,1,1,5.0,95,-97.66618,30.31566,7,343
78723,University Hills,Private room in home,Private room,2,1,1,1,5.0,73,-97.66807,30.31447,5,328
78723,University Hills,Entire home,Entire home/apt,4,2,2,3,5.0,119,-97.66742,30.31331,3,9
