id,host_id,zip_code,neighborhood,property_type,room_type,accommodates,bedrooms,beds,minimum_nights,rating,price,longitude,latitude,availability_365
39727065,106810277,78745,South Manchaca,Entire home,Entire home/apt,6,2.0,2.0,2,5.0,270,-97.78188,30.20966,0
732668356815336599,106810277,78741,South Manchaca,Entire condo,Entire home/apt,4,1.0,2.0,30,4.75,169,-97.72699,30.22616,89
53746759,106912503,78704,Galindo,Entire home,Entire home/apt,2,1.0,1.0,2,4.95,138,-97.7624,30.23993,201
841576478866581474,107157834,78746,Summit At West Rim On Mount Larson,Private room in rental unit,Private room,2,1.0,1.0,2,4.93,79,-97.78742839531668,30.30149788403604,177
715353953313774232,107190530,78704,South Lamar,Entire rental unit,Entire home/apt,4,1.0,2.0,1,4.94,74,-97.78274,30.23737,342
715188362422147596,107190530,78704,South Lamar,Entire rental unit,Entire home/apt,4,1.0,2.0,1,4.95,67,-97.78473,30.23706,352
715348973085530953,107190530,78704,South Lamar,Entire rental unit,Entire home/apt,4,1.0,2.0,1,4.52,112,-97.78265,30.23864,358
688204710902648318,107318112,78749,"Circle C Ranch, Westcreek",Entire home,Entire home/apt,8,4.0,4.0,2,5.0,464,-97.83963,30.22602,283
19966750,107365349,78753,"Heritage Hills, Georgian Acres",Private room in home,Private room,2,1.0,1.0,1,5.0,100,-97.69199,30.34342,364
52619686,107378253,78749,South Austin,Entire home,Entire home/apt,6,3.0,3.0,1,4.67,142,-97.849,30.20979,355
772609466985107021,107412207,78741,Montopolis,Entire rental unit,Entire home/apt,6,2.0,3.0,7,4.93,285,-97.70494,30.22562,319
772480439969377415,107412207,78741,Montopolis,Entire rental unit,Entire home/apt,4,1.0,2.0,7,4.93,278,-97.70549,30.22542,334
772752282786044950,107412207,78741,Montopolis,Entire rental unit,Entire home/apt,4,1.0,2.0,7,4.93,271,-97.70413,30.22357,319
742254584820403209,107412207,78741,Montopolis,Entire rental unit,Entire home/apt,6,2.0,3.0,1,4.5,263,-97.7174,30.23228,289
38927957,107412207,78741,Montopolis,Entire home,Entire home/apt,4,1.0,1.0,1,4.63,151,-97.708,30.22048,150
759465423103055327,107412207,78741,Montopolis,Entire rental unit,Entire home/apt,4,1.0,2.0,30,4.93,151,-97.70359,30.2255,179
634958687464563146,107412207,78741,Montopolis,Entire rental unit,Entire home/apt,5,2.0,2.0,1,4.56,148,-97.70777,30.22373,138
49002690,107412207,78741,Montopolis,Entire rental unit,Entire home/apt,6,2.0,2.0,1,4.74,146,-97.70767,30.22129,187
649441221250670320,107412207,78741,Montopolis,Entire rental unit,Entire home/apt,4,1.0,2.0,1,4.43,142,-97.70605,30.22331,341
695571601164535653,107412207,78741,Montopolis,Entire rental unit,Entire home/apt,6,2.0,3.0,2,4.17,114,-97.71566,30.22956,48
49352082,107412207,78741,Montopolis,Entire rental unit,Entire home/apt,4,1.0,2.0,1,4.74,109,-97.7049,30.22537,321
678659369946140430,107434423,78701,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,4.93,302,-97.7490675,30.2705715,258
52647293,107434423,78701,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,5.0,265,-97.7454648,30.2645078,242
695319651368530097,107434423,78701,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.93,262,-97.7422035,30.2651009,0
608351093427389759,107434423,78704,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.0,255,-97.7585626,30.2628548,0
51684091,107434423,78702,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,4.93,249,-97.72663,30.2615,334
721544955281592024,107434423,78704,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,4.93,229,-97.7621308,30.2647789,364
709241892047577001,107434423,78704,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,4.93,226,-97.7489394,30.2594354,333
619990794728309841,107434423,78702,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,5.0,221,-97.7319724,30.2525629,0
729422358920815319,107434423,78758,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,4.93,218,-97.7248085,30.4030485,0
602540306347070057,107434423,78758,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,4.93,212,-97.7232935,30.4002609,0
51684391,107434423,78702,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,3.5,206,-97.72663,30.26301,317
52159677,107434423,78702,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.93,198,-97.7248,30.26356,332
715786515272010412,107434423,78704,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,4.93,198,-97.7669678,30.2287612,365
751937222420700792,107434423,78725,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,4.93,194,-97.6741397,30.2599025,358
53349353,107434423,78704,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.93,182,-97.7558359,30.26026929999999,348
649711622975154848,107434423,78741,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,4.93,178,-97.7053374,30.2255099,360
52181064,107434423,78751,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,4.93,174,-97.7330134,30.31425329999999,343
691771125101132398,107434423,78702,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,4.93,166,-97.6940816,30.2538409,297
720728474881452774,107434423,78702,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.93,163,-97.7255323,30.2624018,340
740993612613458535,107434423,78752,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,4.93,158,-97.7153166,30.3257382,287
52278803,107434423,78702,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.93,152,-97.72632,30.26294,346
720730088138723570,107434423,78702,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,5.0,151,-97.7253587,30.2624321,287
52976853,107434423,78758,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.93,146,-97.72396,30.39979,0
785994646308686844,107434423,78702,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,4.93,141,-97.711133,30.2802923,328
695322164687661328,107434423,78758,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.93,140,-97.7257578,30.4008415,340
775119975384288537,107434423,78759,Cambridge,Entire rental unit,Entire home/apt,4,2.0,2.0,31,4.93,140,-97.7382329,30.3923168,318
736758209948237877,107434423,78758,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.93,137,-97.7251214,30.4007449,196
675065763313091463,107434423,78723,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.93,136,-97.7015501,30.3029414,291
765061712410578872,107434423,78702,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.93,135,-97.7099338,30.2808681,0
735263759174021577,107434423,78705,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.93,134,-97.722264,30.2924295,285
741794405784656703,107434423,78752,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.0,132,-97.7152606,30.3250571,328
765776414763397284,107434423,78722,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.93,128,-97.710867,30.2864559,317
778025137298034826,107434423,78756,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.93,128,-97.7308918,30.3295111,315
704853469699072609,107434423,78758,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,5.0,119,-97.7256541,30.4020193,242
837404892937632720,107434423,78758,Cambridge,Entire rental unit,Entire home/apt,2,1.0,1.0,31,4.93,106,-97.7220666,30.39949399999999,349
43547536,107607227,78754,Pioneer Hill,Entire home,Entire home/apt,8,4.0,4.0,3,4.9,233,-97.6642,30.35965,49
786219862162703972,107677852,78728,Wells Branch,Entire home,Entire home/apt,6,3.0,3.0,1,4.93,604,-97.68150983168164,30.43511730148812,365
668719298060501354,107693240,78748,Slaughter Creek Acres,Entire guesthouse,Entire home/apt,3,1.0,2.0,2,5.0,118,-97.8184292,30.15155069999999,331
664772437043233824,107800525,78753,Oak Ridge,Tiny home,Entire home/apt,3,1.0,1.0,1,4.91,142,-97.68049,30.38799,323
51019905,107802332,78759,North Austin,Entire rental unit,Entire home/apt,4,1.0,1.0,1,4.67,67,-97.71579,30.41233,0
46948867,107810940,78754,Chimney Hill,Private room in townhouse,Private room,2,1.0,1.0,1,4.93,150,-97.64630386005147,30.330606405412823,365
42922836,107907686,78704,Greater South River City,Entire guesthouse,Entire home/apt,2,1.0,1.0,1,4.98,247,-97.75075,30.24716,60
551446479391678286,107907686,78704,Greater South River City,Private room in home,Private room,2,1.0,1.0,1,4.97,156,-97.75087,30.24697,66
718223883904216970,108045948,78721,Johnston Terrace,Entire home,Entire home/apt,8,3.0,4.0,28,5.0,275,-97.68959,30.26424,0
43679682,108059047,78748,Ashbrook,Entire home,Entire home/apt,10,3.0,4.0,2,4.64,215,-97.8067,30.14424,44
538563188407617103,108071550,78702,Govalle,Entire home,Entire home/apt,8,4.0,5.0,2,5.0,429,-97.70898,30.25309,332
16478763,108171739,78741,East Riverside,Entire rental unit,Entire home/apt,4,1.0,1.0,7,0.0,45,-97.72756,30.23319,0
14268142,108218087,78705,University of Texas at Austin,Entire condo,Entire home/apt,4,1.0,2.0,2,4.9,145,-97.7432,30.29772,51
19046404,108264667,78705,University of Texas at Austin,Private room in rental unit,Private room,2,1.0,1.0,1,4.33,20,-97.75124,30.29073,0
747055427433524115,108345105,78745,Cherry Creek,Private room in home,Private room,2,1.0,1.0,30,4.93,48,-97.8314,30.19665,358
788390096930348390,108419839,78702,East Cesar Chavez,Entire home,Entire home/apt,8,3.0,4.0,2,5.0,187,-97.7304898,30.2615043,326
625727727489348048,108452704,78728,South Park,Entire home,Entire home/apt,13,4.0,7.0,6,4.89,319,-97.6809,30.46509,360
18040771,108587878,78745,South Manchaca,Private room in home,Private room,2,1.0,1.0,1,4.0,60,-97.78013,30.21875,0
51333029,108633644,78754,Quintas del Carmen,Entire home,Entire home/apt,6,3.0,3.0,3,4.86,236,-97.64865,30.36858,121
729692967764259824,108703368,78704,Greater South River City,Entire rental unit,Entire home/apt,2,1.0,1.0,2,4.6,113,-97.76045,30.22762,0
31641404,108744728,78758,"North Burnet, Wooten",Entire condo,Entire home/apt,3,1.0,1.0,2,4.96,115,-97.70044,30.40736,0
51505858,108746689,78753,Harris Ridge,Entire home,Entire home/apt,6,3.0,4.0,2,5.0,199,-97.65064,30.40285,0
16633461,108766229,78701,Downtown,Entire condo,Entire home/apt,4,2.0,2.0,3,0.0,2000,-97.7382,30.26661,0
53629561,108784671,78734,Travis Landing,Entire home,Entire home/apt,10,4.0,5.0,1,5.0,686,-97.92181,30.41083,264
18181678,108786150,78704,Bouldin Creek,Entire rental unit,Entire home/apt,3,1.0,1.0,2,5.0,225,-97.76216,30.24946,73
602118344050931168,108789416,78704,South Lamar,Entire rental unit,Entire home/apt,6,2.0,2.0,1,4.87,104,-97.78636,30.23772,121
50747608,108794013,78702,Holly,Entire cottage,Entire home/apt,4,2.0,2.0,2,4.96,191,-97.71489,30.25771,58
21592169,108794481,78701,Downtown Austin,Entire condo,Entire home/apt,3,1.0,1.0,3,5.0,125,-97.73995,30.25813,0
599160025937011169,108874756,78747,"Onion Creek, Bluff Springs",Entire home,Entire home/apt,5,3.0,5.0,3,5.0,180,-97.77769,30.12245,342
32019832,108881215,78741,Parker Lane,Entire home,Entire home/apt,6,3.0,4.0,3,4.93,300,-97.73417,30.22363,0
725524986591638227,108899688,78745,South Austin,Entire home,Entire home/apt,10,4.0,7.0,3,5.0,327,-97.80213,30.19046,160
713985375699447022,109047875,78744,"McKinney, Franklin Park",Entire serviced apartment,Entire home/apt,4,1.0,2.0,1,4.5,92,-97.77313,30.16778,85
669668045368844476,109062324,78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,2,1.0,1.0,1,5.0,90,-97.72444,30.24037,75
28013906,109065034,78723,Windsor Park,Entire home,Entire home/apt,5,2.0,2.0,2,5.0,200,-97.69822,30.30706,0
815240470870088888,109421828,78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,2.0,2.0,2,4.93,231,-97.72319,30.23856,76
47350868,109534487,78734,Eagle Ridge,Entire home,Entire home/apt,7,3.0,4.0,1,4.54,229,-97.94412,30.42888,268
16830532,109534487,78734,Eagle Ridge,Entire rental unit,Entire home/apt,4,2.0,2.0,1,4.77,208,-97.94457,30.43063,265
16830378,109534487,78734,Eagle Ridge,Entire rental unit,Entire home/apt,4,2.0,3.0,1,4.64,175,-97.94321,30.43105,272
16768939,109534487,78734,Eagle Ridge,Entire rental unit,Entire home/apt,3,1.0,2.0,1,4.71,169,-97.94444,30.4295,274
566623019094323930,109554406,78701,Downtown Austin,Entire condo,Entire home/apt,4,1.0,2.0,1,5.0,750,-97.74643,30.27046,89
701450478568182836,109577116,78704,Zilker,Entire rental unit,Entire home/apt,4,1.0,2.0,5,4.5,123,-97.76223,30.26361,34
54342584,109638288,78734,East Riverside - Oltorf,Entire home,Entire home/apt,10,6.0,6.0,30,4.93,753,-97.91468,30.36995,364
547887433866762000,109638288,78704,East Riverside - Oltorf,Entire condo,Entire home/apt,4,1.0,2.0,30,3.0,74,-97.74889,30.23799,334
45147607,109638288,78701,East Riverside - Oltorf,Entire rental unit,Entire home/apt,15,4.0,8.0,2,4.63,718,-97.74799,30.27837,348
39948741,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,10,4.0,6.0,2,4.77,690,-97.75931,30.25166,351
26168845,109638288,78734,East Riverside - Oltorf,Entire condo,Entire home/apt,8,3.0,5.0,2,5.0,687,-97.98513,30.37338,364
43011533,109638288,78741,East Riverside - Oltorf,Entire home,Entire home/apt,6,3.0,3.0,1,4.75,669,-97.73179,30.24476,362
54342598,109638288,78741,East Riverside - Oltorf,Entire townhouse,Entire home/apt,8,4.0,7.0,2,4.39,652,-97.73151,30.2462,343
45147601,109638288,78701,East Riverside - Oltorf,Entire rental unit,Entire home/apt,10,3.0,5.0,2,4.67,647,-97.74772,30.27814,364
52180251,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,10,3.0,3.0,2,1.0,607,-97.75722,30.23966,364
20390354,109638288,78748,East Riverside - Oltorf,Entire home,Entire home/apt,10,5.0,10.0,1,4.43,565,-97.8355,30.17278,364
45082688,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,10,4.0,7.0,3,4.11,533,-97.73687,30.24678,352
54342597,109638288,78702,East Riverside - Oltorf,Entire home,Entire home/apt,8,3.0,4.0,2,4.7,502,-97.73076,30.25942,353
46730105,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,8,3.0,6.0,2,4.8,459,-97.75241,30.24719,306
54342583,109638288,78702,East Riverside - Oltorf,Entire home,Entire home/apt,8,3.0,5.0,2,4.8,450,-97.7179210290362,30.26317801541729,347
44454027,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,7,3.0,4.0,2,4.52,434,-97.7611,30.24873,364
27491207,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,6,3.0,3.0,1,4.2,432,-97.75491,30.24638,364
47959693,109638288,78702,East Riverside - Oltorf,Entire home,Entire home/apt,7,3.0,5.0,2,4.66,398,-97.71258,30.27493,361
54342580,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,6,3.0,4.0,1,4.15,391,-97.75980994789934,30.25848328492189,361
41618046,109638288,78704,East Riverside - Oltorf,Entire townhouse,Entire home/apt,6,2.0,3.0,1,5.0,385,-97.764,30.24416,365
20319737,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,6,3.0,3.0,1,4.65,331,-97.75847,30.24577,357
33568670,109638288,78702,East Riverside - Oltorf,Entire condo,Entire home/apt,6,2.0,3.0,1,4.4,330,-97.72267,30.26044,355
54198352,109638288,78738,East Riverside - Oltorf,Entire condo,Entire home/apt,8,4.0,7.0,3,3.5,325,-97.99647,30.3514,358
54342589,109638288,78757,East Riverside - Oltorf,Entire home,Entire home/apt,6,3.0,4.0,1,4.56,316,-97.72557,30.35073,347
658578079520430977,109638288,78734,East Riverside - Oltorf,Entire home,Entire home/apt,6,4.0,5.0,2,5.0,316,-97.93813,30.37297,364
35954846,109638288,78702,East Riverside - Oltorf,Entire home,Entire home/apt,6,3.0,3.0,1,4.89,307,-97.70623,30.25638,353
44049128,109638288,78702,East Riverside - Oltorf,Entire home,Entire home/apt,6,3.0,3.0,1,4.72,307,-97.73131,30.25634,346
29602154,109638288,78738,East Riverside - Oltorf,Entire condo,Entire home/apt,6,3.0,4.0,1,4.84,303,-97.99118,30.35078,358
54342575,109638288,78703,East Riverside - Oltorf,Entire home,Entire home/apt,12,6.0,10.0,3,4.93,3036,-97.77278,30.29509,362
33103864,109638288,78734,East Riverside - Oltorf,Entire condo,Entire home/apt,6,3.0,4.0,1,4.43,299,-97.98611,30.37431,338
54342577,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,8,3.0,5.0,2,4.32,292,-97.75377,30.25799,310
20220399,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,8,3.0,3.0,2,4.69,289,-97.75702,30.24689,339
54198330,109638288,78746,East Riverside - Oltorf,Entire home,Entire home/apt,6,3.0,4.0,1,4.9,289,-97.83985,30.29522,348
33438254,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,8,3.0,4.0,1,4.89,288,-97.78102,30.23864,360
45141531,109638288,78701,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,2.0,2.0,2,5.0,288,-97.74634,30.27684,361
54342587,109638288,78758,East Riverside - Oltorf,Entire home,Entire home/apt,8,4.0,6.0,2,4.81,287,-97.69411,30.40138,357
21315415,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,7,3.0,3.0,2,4.68,286,-97.74389,30.25081,351
45141559,109638288,78701,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,1.0,2.0,2,5.0,286,-97.74608,30.27708,364
54198327,109638288,78734,East Riverside - Oltorf,Entire home,Entire home/apt,6,3.0,3.0,2,4.22,284,-97.91587,30.38184,362
50802426,109638288,78702,East Riverside - Oltorf,Entire home,Entire home/apt,4,2.0,2.0,3,4.93,272,-97.72046,30.26664,364
54342592,109638288,78703,East Riverside - Oltorf,Entire townhouse,Entire home/apt,4,2.0,3.0,1,4.69,261,-97.75635,30.27337,358
44468333,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,5,2.0,3.0,1,4.69,255,-97.76108,30.24991,348
54342588,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,4,2.0,2.0,1,4.68,251,-97.7564561020036,30.251104434128155,362
54342595,109638288,78731,East Riverside - Oltorf,Entire home,Entire home/apt,6,3.0,3.0,1,4.67,248,-97.75634,30.32499,365
54342576,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,4,2.0,2.0,1,4.5,223,-97.74235,30.25218,365
54198354,109638288,78746,East Riverside - Oltorf,Entire home,Entire home/apt,6,3.0,3.0,1,4.93,212,-97.8048,30.28601,365
22159043,109638288,78756,East Riverside - Oltorf,Entire home,Entire home/apt,6,2.0,4.0,2,4.47,205,-97.73989,30.32283,361
43333733,109638288,78702,East Riverside - Oltorf,Entire condo,Entire home/apt,4,2.0,2.0,1,3.93,202,-97.71543,30.27111,364
45147577,109638288,78701,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,1.0,2.0,2,5.0,202,-97.74662,30.27837,364
47148652,109638288,78701,East Riverside - Oltorf,Entire condo,Entire home/apt,6,2.0,3.0,1,4.5,200,-97.75075,30.27289,311
49246333,109638288,78701,East Riverside - Oltorf,Entire rental unit,Entire home/apt,2,1.0,1.0,2,3.0,200,-97.74807,30.27733,364
46280147,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,5,2.0,3.0,30,4.33,197,-97.75071,30.24619,364
54342581,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,4,2.0,3.0,1,4.77,196,-97.7558,30.25808,336
45147668,109638288,78701,East Riverside - Oltorf,Private room in rental unit,Private room,2,1.0,1.0,2,4.6,194,-97.74734,30.27645,364
45141564,109638288,78701,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,1.0,2.0,2,4.7,193,-97.74632,30.27692,364
45147671,109638288,78701,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,1.0,3.0,2,4.33,193,-97.74642,30.27849,364
52150123,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,3,1.0,1.0,1,4.71,187,-97.75521,30.2394,352
54342594,109638288,78702,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,1.0,2.0,1,4.54,179,-97.7342,30.2588,365
54342579,109638288,78757,East Riverside - Oltorf,Entire cottage,Entire home/apt,5,2.0,2.0,1,5.0,165,-97.73607,30.33869,360
20401401,109638288,78748,East Riverside - Oltorf,Entire cabin,Entire home/apt,4,1.0,2.0,1,5.0,158,-97.83257045368396,30.172337754045788,361
42908125,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,6,2.0,4.0,30,4.86,155,-97.75814,30.24684,364
23799806,109638288,78704,East Riverside - Oltorf,Entire home,Entire home/apt,5,2.0,3.0,30,4.63,147,-97.76993,30.2516,365
20720130,109638288,78748,East Riverside - Oltorf,Entire cabin,Entire home/apt,4,1.0,3.0,1,4.83,142,-97.83337,30.17215,364
23712229,109638288,78702,East Riverside - Oltorf,Entire home,Entire home/apt,4,1.0,2.0,1,4.71,134,-97.72256,30.27812,359
45147666,109638288,78701,East Riverside - Oltorf,Entire rental unit,Entire home/apt,16,7.0,13.0,2,4.83,1453,-97.74637,30.27856,325
565060886278454690,109644337,78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,2,1.0,1.0,14,5.0,100,-97.72089,30.23842,132
706447546900614643,109644337,78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,3,1.0,1.0,4,4.93,100,-97.72233,30.23896,20
28635135,109669065,78704,South Lamar,Entire townhouse,Entire home/apt,6,3.0,3.0,2,4.93,500,-97.78659,30.23066,0
19811107,109686223,78751,Hyde Park,Entire guest suite,Entire home/apt,3,2.0,2.0,2,5.0,176,-97.7312,30.30168,175
21619991,109691032,78751,North Loop,Entire home,Entire home/apt,2,1.0,1.0,2,4.82,206,-97.72859,30.32036,132
840524456554993578,109697039,78757,Crestview,Entire home,Entire home/apt,4,2.0,2.0,2,4.93,142,-97.7201679753578,30.352009955317005,296
16620630,109703736,78723,"Windsor Park, Mueller",Private room in home,Private room,2,1.0,1.0,1,4.5,34,-97.66853,30.31477,0
21094603,109703736,78746,"West Lake Hills, Lost Creek",Entire rental unit,Entire home/apt,5,1.0,2.0,1,4.67,112,-97.78709,30.25963,0
23342054,109706533,78705,University of Texas,Entire condo,Entire home/apt,2,1.0,2.0,1,4.9,50,-97.73456,30.29842,0
17155476,109751507,78748,"Shady Hollow, Tanglewood Forest",Entire townhouse,Entire home/apt,7,3.0,2.0,1,4.78,82,-97.83359,30.17548,0
19572818,109751507,78748,"Shady Hollow, Tanglewood Forest",Entire home,Entire home/apt,6,2.0,2.0,1,4.75,50,-97.8335,30.17564,0
716089905184770716,109847249,78703,Tarrytown,Entire guesthouse,Entire home/apt,2,1.0,1.0,2,5.0,119,-97.76115,30.29449,252
576805382131140055,109858592,78704,South Lamar,Private room in home,Private room,2,1.0,1.0,1,5.0,110,-97.78291,30.24061,365
627658938698243818,109863246,78701,Rainey Street Historic District,Entire condo,Entire home/apt,4,1.0,2.0,1,5.0,236,-97.73846,30.25644,165
34599434,109904033,78701,South Lake Tahoe,Entire condo,Entire home/apt,4,1.0,2.0,2,4.93,233,-97.7432,30.27345,38
29307072,109904033,78701,South Lake Tahoe,Entire rental unit,Entire home/apt,4,1.0,2.0,2,5.0,198,-97.74861830512408,30.272401648937088,26
50681021,109910495,78741,East Riverside - Oltorf,Entire condo,Entire home/apt,6,2.0,5.0,2,4.79,133,-97.7325,30.2331,167
714360310228203280,110013518,78724,Meadows At Trinity Crossing,Entire home,Entire home/apt,4,2.0,2.0,2,5.0,279,-97.64097,30.29204,174
775357717971402082,110016800,78725,Austins' Colony,Entire home,Entire home/apt,6,3.0,4.0,1,5.0,121,-97.58016,30.23815,331
16646919,110019137,78749,Oak Hill,Entire home,Entire home/apt,13,3.0,8.0,2,4.79,520,-97.86103,30.22562,317
23702129,110022298,78758,"North Burnet, Wooten",Private room in home,Private room,9,2.0,3.0,1,4.75,59,-97.7109,30.37274,0
19933906,110313050,78722,Upper Boggy Creek,Entire home,Entire home/apt,4,2.0,2.0,1,5.0,176,-97.71185,30.28996,166
38167212,110468129,78729,Mountain View,Private room in townhouse,Private room,3,1.0,1.0,1,5.0,37,-97.77934,30.44679,0
38166625,110468129,78729,Mountain View,Private room in townhouse,Private room,2,1.0,1.0,1,4.81,29,-97.77769,30.44798,0
16933909,110555923,78751,Hancock,Entire home,Entire home/apt,2,1.0,1.0,1,5.0,87,-97.72394,30.29595,0
34447172,110560700,78751,Hancock,Entire rental unit,Entire home/apt,4,1.0,1.0,1,0.0,90,-97.72461,30.30711,0
755963123894720919,110618329,78741,Montopolis,Entire townhouse,Entire home/apt,9,3.0,3.0,3,4.93,245,-97.69536,30.22238,75
11455437,110956973,78723,"Windsor Park, Mueller",Entire townhouse,Entire home/apt,8,3.0,4.0,2,5.0,291,-97.70143,30.30191,0
20932887,110978770,78751,Hyde Park,Entire guesthouse,Entire home/apt,2,1.0,1.0,3,4.98,119,-97.72499,30.31059,60
640287930525171900,111050118,78745,Cherry Creek,Entire home,Entire home/apt,6,3.0,3.0,3,5.0,405,-97.81859,30.20401,307
42648985,111063591,78722,Cherrywood,Camper/RV,Entire home/apt,2,1.0,1.0,2,5.0,167,-97.71908,30.28492,306
50640180,111301668,78744,"McKinney, Franklin Park",Private room in home,Private room,2,1.0,1.0,28,4.97,76,-97.7232,30.15824,44
50566869,111301668,78744,"McKinney, Franklin Park",Private room in home,Private room,2,1.0,1.0,14,5.0,75,-97.72441,30.15855,44
42138413,111311575,78704,Zilker,Private room in home,Private room,2,1.0,1.0,2,5.0,50,-97.76682,30.25673,0
41313153,111351901,78702,East Downtown,Entire home,Entire home/apt,8,3.0,2.0,1,5.0,1000,-97.72946,30.27102,365
16779421,111432944,78745,Westgate,Entire home,Entire home/apt,4,4.0,4.0,7,0.0,130,-97.79899,30.2186,0
26059907,111566801,78735,"Oak Hill, Barton Creek",Entire home,Entire home/apt,8,3.0,2.0,1,4.93,10000,-97.81308,30.23574,364
20871331,111612422,78758,Milwood,Entire condo,Entire home/apt,6,3.0,3.0,30,4.95,112,-97.70201,30.38133,244
35349423,111612422,78727,Milwood,Entire home,Entire home/apt,7,3.0,3.0,28,4.7,112,-97.75126,30.44016,319
46748589,111612422,78729,Milwood,Entire home,Entire home/apt,6,3.0,4.0,28,5.0,111,-97.75343,30.45668,26
16897411,111650920,78757,Wooten,Entire home,Entire home/apt,8,3.0,6.0,2,0.0,100,-97.71898,30.35541,0
16807575,111769228,78704,Travis Heights,Entire rental unit,Entire home/apt,2,1.0,1.0,3,4.99,400,-97.74156,30.25168,222
16811720,111812829,78704,Zilker,Entire home,Entire home/apt,5,3.0,4.0,2,5.0,1143,-97.7629,30.25796,319
643958256533772191,112019449,78745,South Austin,Private room in rental unit,Private room,2,1.0,1.0,1,5.0,42,-97.8218,30.21037,0
43948038,112108159,78754,"Pioneer Hill, Copperfield",Private room in home,Private room,2,1.0,2.0,1,4.97,65,-97.61582,30.34418,262
21228038,112136042,78702,East Downtown,Entire condo,Entire home/apt,5,2.0,2.0,2,4.93,375,-97.73472,30.25545,0
20640978,112161561,78704,Galindo,Entire condo,Entire home/apt,3,1.0,1.0,3,5.0,102,-97.76438,30.23608,0
